k,SVK
0,1
0.049625468164794,1.00460475825019
0.100004033683835,1.0196039879767
0.149901560949821,1.04323414977634
0.199799088215807,1.07504398296816
0.249696615481794,1.11321578279835
0.29959414274778,1.15502299213618
0.349491670013766,1.19773905385091
0.399389197279752,1.23954626318874
0.449286724545739,1.2759003582651
0.499184251811725,1.30316592957238
